rental_id,rental_date,date_1,time_1,category
6287,"2005-07-11 17:00:04",2005-07-11,17:00,Comedy
7352,"2005-07-27 14:38:29",2005-07-27,14:38,Comedy
14215,"2005-08-21 04:34:11",2005-08-21,04:34,Comedy
9751,"2005-07-31 09:20:50",2005-07-31,09:20,Comedy
12500,"2005-08-18 13:05:51",2005-08-18,13:05,Comedy
91,"2005-05-25 14:57:22",2005-05-25,14:57,Comedy
1892,"2005-06-17 04:17:33",2005-06-17,04:17,Comedy
5842,"2005-07-10 17:11:37",2005-07-10,17:11,Comedy
9120,"2005-07-30 09:26:08",2005-07-30,09:26,Comedy
14251,"2005-08-21 05:42:20",2005-08-21,05:42,Comedy
642,"2005-05-28 18:49:12",2005-05-28,18:49,Comedy
2717,"2005-06-19 14:46:10",2005-06-19,14:46,Comedy
4739,"2005-07-08 13:25:57",2005-07-08,13:25,Comedy
8359,"2005-07-29 05:02:12",2005-07-29,05:02,Comedy
15385,"2005-08-22 22:37:34",2005-08-22,22:37,Comedy
355,"2005-05-27 06:15:33",2005-05-27,06:15,Comedy
2121,"2005-06-17 20:38:54",2005-06-17,20:38,Comedy
6429,"2005-07-12 00:02:50",2005-07-12,00:02,Comedy
10156,"2005-07-31 22:36:00",2005-07-31,22:36,Comedy
15013,"2005-08-22 08:42:45",2005-08-22,08:42,Comedy
4782,"2005-07-08 16:08:51",2005-07-08,16:08,Comedy
10634,"2005-08-01 15:37:48",2005-08-01,15:37,Comedy
15637,"2005-08-23 07:53:38",2005-08-23,07:53,Comedy
6660,"2005-07-12 11:20:12",2005-07-12,11:20,Comedy
10745,"2005-08-01 19:57:06",2005-08-01,19:57,Comedy
12695,"2005-08-18 20:11:35",2005-08-18,20:11,Comedy
2577,"2005-06-19 04:36:03",2005-06-19,04:36,Comedy
3667,"2005-07-06 08:36:34",2005-07-06,08:36,Comedy
7883,"2005-07-28 10:37:20",2005-07-28,10:37,Comedy
12784,"2005-08-19 00:02:46",2005-08-19,00:02,Comedy
1333,"2005-06-15 11:37:08",2005-06-15,11:37,Comedy
6171,"2005-07-11 10:29:35",2005-07-11,10:29,Comedy
9652,"2005-07-31 05:49:53",2005-07-31,05:49,Comedy
12343,"2005-08-18 07:15:13",2005-08-18,07:15,Comedy
4777,"2005-07-08 15:48:34",2005-07-08,15:48,Comedy
9027,"2005-07-30 05:58:27",2005-07-30,05:58,Comedy
12030,"2005-08-17 20:10:48",2005-08-17,20:10,Comedy
4195,"2005-07-07 11:00:02",2005-07-07,11:00,Comedy
10880,"2005-08-02 00:34:12",2005-08-02,00:34,Comedy
15179,"2005-08-22 15:36:22",2005-08-22,15:36,Comedy
10738,"2005-08-01 19:39:08",2005-08-01,19:39,Comedy
15534,"2005-08-23 03:55:54",2005-08-23,03:55,Comedy
7888,"2005-07-28 10:40:24",2005-07-28,10:40,Comedy
16039,"2005-08-23 22:18:51",2005-08-23,22:18,Comedy
5073,"2005-07-09 05:02:35",2005-07-09,05:02,Comedy
9537,"2005-07-31 01:23:00",2005-07-31,01:23,Comedy
13423,"2005-08-19 23:07:42",2005-08-19,23:07,Comedy
3462,"2005-06-21 21:52:52",2005-06-21,21:52,Comedy
6757,"2005-07-12 15:09:48",2005-07-12,15:09,Comedy
10635,"2005-08-01 15:37:58",2005-08-01,15:37,Comedy
15959,"2005-08-23 19:27:04",2005-08-23,19:27,Comedy
958,"2005-05-30 17:58:03",2005-05-30,17:58,Comedy
3368,"2005-06-21 13:18:38",2005-06-21,13:18,Comedy
5674,"2005-07-10 08:26:26",2005-07-10,08:26,Comedy
9269,"2005-07-30 15:02:33",2005-07-30,15:02,Comedy
14601,"2005-08-21 17:45:52",2005-08-21,17:45,Comedy
3000,"2005-06-20 09:32:33",2005-06-20,09:32,Comedy
4784,"2005-07-08 16:09:56",2005-07-08,16:09,Comedy
11039,"2005-08-02 06:00:53",2005-08-02,06:00,Comedy
16035,"2005-08-23 22:08:04",2005-08-23,22:08,Comedy
2522,"2005-06-19 00:43:42",2005-06-19,00:43,Comedy
4144,"2005-07-07 08:25:44",2005-07-07,08:25,Comedy
7558,"2005-07-27 22:19:08",2005-07-27,22:19,Comedy
13267,"2005-08-19 17:31:36",2005-08-19,17:31,Comedy
2924,"2005-06-20 04:20:14",2005-06-20,04:20,Comedy
6091,"2005-07-11 05:49:18",2005-07-11,05:49,Comedy
10200,"2005-08-01 00:39:05",2005-08-01,00:39,Comedy
13111,"2005-08-19 11:25:10",2005-08-19,11:25,Comedy
745,"2005-05-29 09:22:57",2005-05-29,09:22,Comedy
2616,"2005-06-19 07:33:00",2005-06-19,07:33,Comedy
4279,"2005-07-07 15:01:53",2005-07-07,15:01,Comedy
8390,"2005-07-29 05:52:26",2005-07-29,05:52,Comedy
13538,"2006-02-14 15:16:03",2006-02-14,15:16,Comedy
6445,"2005-07-12 00:37:02",2005-07-12,00:37,Comedy
7118,"2005-07-27 05:53:50",2005-07-27,05:53,Comedy
11674,"2005-08-17 05:56:27",2005-08-17,05:56,Comedy
4014,"2005-07-07 00:58:54",2005-07-07,00:58,Comedy
10840,"2005-08-01 23:38:34",2005-08-01,23:38,Comedy
13188,"2005-08-19 14:27:03",2005-08-19,14:27,Comedy
3794,"2005-07-06 14:35:26",2005-07-06,14:35,Comedy
11346,"2005-08-02 17:15:38",2005-08-02,17:15,Comedy
13883,"2005-08-20 15:28:53",2005-08-20,15:28,Comedy
948,"2005-05-30 15:44:27",2005-05-30,15:44,Comedy
2883,"2005-06-20 01:29:10",2005-06-20,01:29,Comedy
5315,"2005-07-09 16:09:19",2005-07-09,16:09,Comedy
10914,"2005-08-02 02:04:43",2005-08-02,02:04,Comedy
13355,"2005-08-19 20:59:19",2005-08-19,20:59,Comedy
6694,"2005-07-12 12:39:23",2005-07-12,12:39,Comedy
10232,"2005-08-01 01:50:55",2005-08-01,01:50,Comedy
15850,"2005-08-23 15:45:42",2005-08-23,15:45,Comedy
2603,"2005-06-19 06:21:25",2005-06-19,06:21,Comedy
3991,"2005-07-06 23:33:41",2005-07-06,23:33,Comedy
9240,"2005-07-30 13:57:54",2005-07-30,13:57,Comedy
14288,"2005-08-21 06:57:34",2005-08-21,06:57,Comedy
5350,"2005-07-09 17:39:30",2005-07-09,17:39,Comedy
11476,"2005-08-02 22:03:47",2005-08-02,22:03,Comedy
12269,"2005-08-18 04:27:54",2005-08-18,04:27,Comedy
5182,"2005-07-09 10:08:10",2005-07-09,10:08,Comedy
7263,"2005-07-27 11:17:22",2005-07-27,11:17,Comedy
14248,"2005-08-21 05:35:57",2005-08-21,05:35,Comedy
1050,"2005-05-31 07:01:27",2005-05-31,07:01,Comedy
1725,"2005-06-16 15:18:57",2005-06-16,15:18,Comedy
5475,"2005-07-09 23:31:38",2005-07-09,23:31,Comedy
9695,"2005-07-31 07:13:30",2005-07-31,07:13,Comedy
11728,"2005-08-17 08:12:26",2005-08-17,08:12,Comedy
22,"2005-05-25 02:19:23",2005-05-25,02:19,Comedy
3389,"2005-06-21 14:37:55",2005-06-21,14:37,Comedy
6095,"2005-07-11 06:06:41",2005-07-11,06:06,Comedy
9188,"2005-07-30 12:19:54",2005-07-30,12:19,Comedy
15357,"2005-08-22 21:28:59",2005-08-22,21:28,Comedy
11054,"2005-08-02 06:33:07",2005-08-02,06:33,Comedy
12501,"2005-08-18 13:13:13",2005-08-18,13:13,Comedy
209,"2005-05-26 08:14:01",2005-05-26,08:14,Comedy
3467,"2005-06-21 22:19:25",2005-06-21,22:19,Comedy
5275,"2005-07-09 14:34:18",2005-07-09,14:34,Comedy
11189,"2005-08-02 11:17:23",2005-08-02,11:17,Comedy
13105,"2005-08-19 11:06:16",2005-08-19,11:06,Comedy
750,"2005-05-29 09:41:40",2005-05-29,09:41,Comedy
1457,"2005-06-15 20:05:49",2005-06-15,20:05,Comedy
5867,"2005-07-10 18:39:01",2005-07-10,18:39,Comedy
7717,"2005-07-28 04:33:54",2005-07-28,04:33,Comedy
13061,"2005-08-19 09:43:39",2005-08-19,09:43,Comedy
7922,"2005-07-28 12:05:25",2005-07-28,12:05,Comedy
11593,"2006-02-14 15:16:03",2006-02-14,15:16,Comedy
918,"2005-05-30 11:32:24",2005-05-30,11:32,Comedy
3053,"2005-06-20 13:10:30",2005-06-20,13:10,Comedy
4303,"2005-07-07 16:57:32",2005-07-07,16:57,Comedy
9509,"2005-07-31 00:22:42",2005-07-31,00:22,Comedy
14068,"2005-08-20 22:50:59",2005-08-20,22:50,Comedy
7663,"2005-07-28 02:19:48",2005-07-28,02:19,Comedy
15241,"2005-08-22 17:47:40",2005-08-22,17:47,Comedy
364,"2005-05-27 07:20:12",2005-05-27,07:20,Comedy
2230,"2005-06-18 03:50:49",2005-06-18,03:50,Comedy
6135,"2005-07-11 08:32:23",2005-07-11,08:32,Comedy
11183,"2005-08-02 11:00:32",2005-08-02,11:00,Comedy
12680,"2005-08-18 19:43:46",2005-08-18,19:43,Comedy
3091,"2005-06-20 16:02:59",2005-06-20,16:02,Comedy
6681,"2005-07-12 12:04:12",2005-07-12,12:04,Comedy
10049,"2005-07-31 19:11:11",2005-07-31,19:11,Comedy
11949,"2005-08-17 17:12:26",2005-08-17,17:12,Comedy
11294,"2005-08-02 15:08:27",2005-08-02,15:08,Comedy
13073,"2005-08-19 10:05:38",2005-08-19,10:05,Comedy
6183,"2005-07-11 11:14:35",2005-07-11,11:14,Comedy
9683,"2005-07-31 06:47:13",2005-07-31,06:47,Comedy
15137,"2005-08-22 13:20:28",2005-08-22,13:20,Comedy
150,"2005-05-26 00:28:39",2005-05-26,00:28,Comedy
2439,"2005-06-18 18:35:04",2005-06-18,18:35,Comedy
6327,"2005-07-11 19:07:29",2005-07-11,19:07,Comedy
9320,"2005-07-30 17:16:39",2005-07-30,17:16,Comedy
13919,"2005-08-20 16:47:34",2005-08-20,16:47,Comedy
384,"2005-05-27 10:18:20",2005-05-27,10:18,Comedy
1911,"2005-06-17 05:15:15",2005-06-17,05:15,Comedy
6147,"2005-07-11 09:13:08",2005-07-11,09:13,Comedy
8387,"2005-07-29 05:47:27",2005-07-29,05:47,Comedy
14817,"2005-08-22 01:17:16",2005-08-22,01:17,Comedy
4826,"2005-07-08 17:44:25",2005-07-08,17:44,Comedy
8084,"2005-07-28 18:11:58",2005-07-28,18:11,Comedy
12882,"2005-08-19 03:33:46",2005-08-19,03:33,Comedy
149,"2005-05-26 00:28:05",2005-05-26,00:28,Comedy
2254,"2005-06-18 05:15:14",2005-06-18,05:15,Comedy
5571,"2005-07-10 03:48:20",2005-07-10,03:48,Comedy
8374,"2005-07-29 05:24:02",2005-07-29,05:24,Comedy
13803,"2005-08-20 12:46:17",2005-08-20,12:46,Comedy
230,"2005-05-26 11:31:50",2005-05-26,11:31,Comedy
2200,"2005-06-18 01:59:16",2005-06-18,01:59,Comedy
4510,"2005-07-08 02:34:51",2005-07-08,02:34,Comedy
9641,"2005-07-31 05:33:48",2005-07-31,05:33,Comedy
11837,"2005-08-17 13:04:41",2005-08-17,13:04,Comedy
545,"2005-05-28 07:10:20",2005-05-28,07:10,Comedy
2896,"2005-06-20 02:33:42",2005-06-20,02:33,Comedy
6369,"2005-07-11 21:23:36",2005-07-11,21:23,Comedy
8744,"2005-07-29 18:58:24",2005-07-29,18:58,Comedy
12193,"2005-08-18 02:03:59",2005-08-18,02:03,Comedy
2906,"2005-06-20 03:04:56",2005-06-20,03:04,Comedy
3627,"2005-07-06 06:19:25",2005-07-06,06:19,Comedy
9328,"2005-07-30 17:32:11",2005-07-30,17:32,Comedy
14779,"2005-08-22 00:00:56",2005-08-22,00:00,Comedy
9177,"2005-07-30 11:52:40",2005-07-30,11:52,Comedy
15279,"2005-08-22 19:08:49",2005-08-22,19:08,Comedy
6954,"2005-07-26 23:55:13",2005-07-26,23:55,Comedy
15900,"2005-08-23 17:16:30",2005-08-23,17:16,Comedy
531,"2005-05-28 05:23:38",2005-05-28,05:23,Comedy
1734,"2005-06-16 15:49:30",2005-06-16,15:49,Comedy
6771,"2005-07-12 15:54:40",2005-07-12,15:54,Comedy
8665,"2005-07-29 15:39:29",2005-07-29,15:39,Comedy
14598,"2005-08-21 17:40:05",2005-08-21,17:40,Comedy
6922,"2005-07-12 22:39:48",2005-07-12,22:39,Comedy
10152,"2005-07-31 22:28:05",2005-07-31,22:28,Comedy
15924,"2005-08-23 18:08:59",2005-08-23,18:08,Comedy
4280,"2005-07-07 15:09:31",2005-07-07,15:09,Comedy
11413,"2005-08-02 19:35:19",2005-08-02,19:35,Comedy
12231,"2005-08-18 03:11:44",2005-08-18,03:11,Comedy
721,"2005-05-29 05:28:47",2005-05-29,05:28,Comedy
3066,"2005-06-20 13:55:41",2005-06-20,13:55,Comedy
4649,"2005-07-08 09:32:05",2005-07-08,09:32,Comedy
11315,"2005-08-02 16:05:17",2005-08-02,16:05,Comedy
13688,"2005-08-20 08:59:38",2005-08-20,08:59,Comedy
10076,"2005-07-31 20:00:34",2005-07-31,20:00,Comedy
12819,"2005-08-19 01:05:05",2005-08-19,01:05,Comedy
894,"2005-05-30 08:31:31",2005-05-30,08:31,Comedy
3267,"2005-06-21 04:55:21",2005-06-21,04:55,Comedy
5737,"2005-07-10 11:50:04",2005-07-10,11:50,Comedy
8159,"2005-07-28 21:09:28",2005-07-28,21:09,Comedy
13678,"2005-08-20 08:38:24",2005-08-20,08:38,Comedy
774,"2005-05-29 13:19:43",2005-05-29,13:19,Comedy
1543,"2005-06-16 01:24:08",2005-06-16,01:24,Comedy
4764,"2005-07-08 15:01:25",2005-07-08,15:01,Comedy
10712,"2005-08-01 18:47:56",2005-08-01,18:47,Comedy
11940,"2005-08-17 16:56:28",2005-08-17,16:56,Comedy
1847,"2005-06-17 00:05:22",2005-06-17,00:05,Comedy
4300,"2005-07-07 16:36:16",2005-07-07,16:36,Comedy
11263,"2005-08-02 14:02:19",2005-08-02,14:02,Comedy
14576,"2005-08-21 16:52:03",2005-08-21,16:52,Comedy
4749,"2005-07-08 14:05:58",2005-07-08,14:05,Comedy
10653,"2005-08-01 16:28:07",2005-08-01,16:28,Comedy
12236,"2005-08-18 03:19:29",2005-08-18,03:19,Comedy
758,"2005-05-29 10:31:56",2005-05-29,10:31,Comedy
2705,"2005-06-19 13:54:30",2005-06-19,13:54,Comedy
4557,"2005-07-08 04:49:15",2005-07-08,04:49,Comedy
10328,"2005-08-01 04:56:10",2005-08-01,04:56,Comedy
11849,"2005-08-17 13:24:55",2005-08-17,13:24,Comedy
8184,"2005-07-28 22:22:35",2005-07-28,22:22,Comedy
11581,"2005-08-17 02:03:02",2005-08-17,02:03,Comedy
9396,"2005-07-30 20:07:24",2005-07-30,20:07,Comedy
15765,"2005-08-23 13:06:19",2005-08-23,13:06,Comedy
4727,"2005-07-08 12:54:15",2005-07-08,12:54,Comedy
10536,"2005-08-01 12:21:53",2005-08-01,12:21,Comedy
13571,"2005-08-20 05:05:14",2005-08-20,05:05,Comedy
4450,"2005-07-07 23:20:05",2005-07-07,23:20,Comedy
7111,"2005-07-27 05:38:16",2005-07-27,05:38,Comedy
14752,"2005-08-21 23:11:42",2005-08-21,23:11,Comedy
3247,"2005-06-21 03:12:15",2005-06-21,03:12,Comedy
4879,"2005-07-08 19:34:55",2005-07-08,19:34,Comedy
10253,"2005-08-01 02:39:49",2005-08-01,02:39,Comedy
11769,"2005-08-17 10:04:49",2005-08-17,10:04,Comedy
1476,"2005-06-15 21:08:46",2005-06-15,21:08,Comedy
5375,"2005-07-09 18:52:55",2005-07-09,18:52,Comedy
9148,"2005-07-30 10:39:10",2005-07-30,10:39,Comedy
15361,"2005-08-22 21:39:45",2005-08-22,21:39,Comedy
3051,"2005-06-20 13:06:52",2005-06-20,13:06,Comedy
6525,"2005-07-12 04:17:15",2005-07-12,04:17,Comedy
8936,"2005-07-30 02:47:13",2005-07-30,02:47,Comedy
12342,"2005-08-18 07:12:46",2005-08-18,07:12,Comedy
277,"2005-05-26 17:32:11",2005-05-26,17:32,Comedy
2240,"2005-06-18 04:28:27",2005-06-18,04:28,Comedy
6398,"2005-07-11 22:34:49",2005-07-11,22:34,Comedy
11431,"2005-08-02 20:05:16",2005-08-02,20:05,Comedy
14820,"2005-08-22 01:18:37",2005-08-22,01:18,Comedy
7247,"2005-07-27 10:32:58",2005-07-27,10:32,Comedy
15161,"2005-08-22 14:37:22",2005-08-22,14:37,Comedy
797,"2005-05-29 17:12:17",2005-05-29,17:12,Comedy
2542,"2005-06-19 02:08:39",2005-06-19,02:08,Comedy
5367,"2005-07-09 18:39:15",2005-07-09,18:39,Comedy
10353,"2005-08-01 05:46:33",2005-08-01,05:46,Comedy
15298,"2005-08-22 19:41:37",2005-08-22,19:41,Comedy
10194,"2005-08-01 00:33:52",2005-08-01,00:33,Comedy
13090,"2005-08-19 10:39:54",2005-08-19,10:39,Comedy
11176,"2005-08-02 10:39:43",2005-08-02,10:39,Comedy
14334,"2005-08-21 08:32:32",2005-08-21,08:32,Comedy
1157,"2005-05-31 22:47:45",2005-05-31,22:47,Comedy
2997,"2005-06-20 09:23:45",2005-06-20,09:23,Comedy
3741,"2005-07-06 12:00:18",2005-07-06,12:00,Comedy
8358,"2005-07-29 05:00:58",2005-07-29,05:00,Comedy
14825,"2005-08-22 01:27:57",2005-08-22,01:27,Comedy
10780,"2005-08-01 21:14:24",2005-08-01,21:14,Comedy
14668,"2005-08-21 19:51:30",2005-08-21,19:51,Comedy
4909,"2005-07-08 21:07:24",2005-07-08,21:07,Comedy
9653,"2005-07-31 05:55:38",2005-07-31,05:55,Comedy
11656,"2005-08-17 05:11:09",2005-08-17,05:11,Comedy
5067,"2005-07-09 04:52:35",2005-07-09,04:52,Comedy
9445,"2005-07-30 21:50:42",2005-07-30,21:50,Comedy
14763,"2005-08-21 23:34:00",2005-08-21,23:34,Comedy
1595,"2005-06-16 05:23:46",2005-06-16,05:23,Comedy
6787,"2005-07-12 16:33:28",2005-07-12,16:33,Comedy
8557,"2005-07-29 11:19:59",2005-07-29,11:19,Comedy
12055,"2005-08-17 21:02:19",2005-08-17,21:02,Comedy
1835,"2005-06-16 23:05:36",2005-06-16,23:05,Comedy
4308,"2005-07-07 17:29:16",2005-07-07,17:29,Comedy
9338,"2005-07-30 18:03:13",2005-07-30,18:03,Comedy
15397,"2005-08-22 23:08:46",2005-08-22,23:08,Comedy
8256,"2005-07-29 01:02:42",2005-07-29,01:02,Comedy
15378,"2005-08-22 22:25:17",2005-08-22,22:25,Comedy
1301,"2005-06-15 09:46:33",2005-06-15,09:46,Comedy
4506,"2005-07-08 02:22:18",2005-07-08,02:22,Comedy
8840,"2005-07-29 22:55:38",2005-07-29,22:55,Comedy
12211,"2005-08-18 02:31:18",2005-08-18,02:31,Comedy
9714,"2005-07-31 08:15:32",2005-07-31,08:15,Comedy
14459,"2005-08-21 12:48:08",2005-08-21,12:48,Comedy
4578,"2005-07-08 06:00:17",2005-07-08,06:00,Comedy
7731,"2005-07-28 05:01:18",2005-07-28,05:01,Comedy
13484,"2005-08-20 01:16:52",2005-08-20,01:16,Comedy
2505,"2005-06-18 23:28:27",2005-06-18,23:28,Comedy
4840,"2005-07-08 18:18:16",2005-07-08,18:18,Comedy
7475,"2005-07-27 19:07:43",2005-07-27,19:07,Comedy
11591,"2005-08-17 02:29:41",2005-08-17,02:29,Comedy
2922,"2005-06-20 04:13:47",2005-06-20,04:13,Comedy
4078,"2005-07-07 05:05:05",2005-07-07,05:05,Comedy
11477,"2005-08-02 22:09:01",2005-08-02,22:09,Comedy
14636,"2005-08-21 18:59:17",2005-08-21,18:59,Comedy
3279,"2005-06-21 06:05:53",2005-06-21,06:05,Comedy
4389,"2005-07-07 20:58:58",2005-07-07,20:58,Comedy
7818,"2005-07-28 08:25:00",2005-07-28,08:25,Comedy
15303,"2005-08-22 19:44:59",2005-08-22,19:44,Comedy
10807,"2005-08-01 22:26:10",2005-08-01,22:26,Comedy
11608,"2005-08-17 03:36:52",2005-08-17,03:36,Comedy
10737,"2005-08-01 19:31:24",2005-08-01,19:31,Comedy
15559,"2005-08-23 04:55:05",2005-08-23,04:55,Comedy
1000,"2005-05-31 00:25:56",2005-05-31,00:25,Comedy
1622,"2005-06-16 07:33:18",2005-06-16,07:33,Comedy
4127,"2005-07-07 07:26:19",2005-07-07,07:26,Comedy
9541,"2005-07-31 01:40:14",2005-07-31,01:40,Comedy
14529,"2005-08-21 15:08:31",2005-08-21,15:08,Comedy
7747,"2005-07-28 05:50:11",2005-07-28,05:50,Comedy
13780,"2006-02-14 15:16:03",2006-02-14,15:16,Comedy
2183,"2005-06-18 01:06:01",2005-06-18,01:06,Comedy
6039,"2005-07-11 03:12:19",2005-07-11,03:12,Comedy
7471,"2005-07-27 19:02:19",2005-07-27,19:02,Comedy
12433,"2005-08-18 10:37:49",2005-08-18,10:37,Comedy
380,"2005-05-27 09:34:39",2005-05-27,09:34,Comedy
1602,"2005-06-16 06:12:40",2005-06-16,06:12,Comedy
5980,"2005-07-11 00:18:21",2005-07-11,00:18,Comedy
8191,"2005-07-28 22:47:14",2005-07-28,22:47,Comedy
16025,"2005-08-23 21:48:54",2005-08-23,21:48,Comedy
7680,"2005-07-28 02:59:08",2005-07-28,02:59,Comedy
11847,"2006-02-14 15:16:03",2006-02-14,15:16,Comedy
496,"2005-05-28 00:43:41",2005-05-28,00:43,Comedy
2921,"2005-06-20 04:13:04",2005-06-20,04:13,Comedy
3872,"2005-07-06 18:00:19",2005-07-06,18:00,Comedy
9167,"2005-07-30 11:30:37",2005-07-30,11:30,Comedy
13976,"2005-08-20 19:02:16",2005-08-20,19:02,Comedy
466,"2005-05-27 20:57:07",2005-05-27,20:57,Comedy
2809,"2005-06-19 19:40:27",2005-06-19,19:40,Comedy
4803,"2005-07-08 16:56:34",2005-07-08,16:56,Comedy
7239,"2005-07-27 10:20:27",2005-07-27,10:20,Comedy
15423,"2006-02-14 15:16:03",2006-02-14,15:16,Comedy
2142,"2005-06-17 21:55:43",2005-06-17,21:55,Comedy
4891,"2005-07-08 20:06:19",2005-07-08,20:06,Comedy
8254,"2005-07-29 00:59:31",2005-07-29,00:59,Comedy
11875,"2005-08-17 14:16:48",2005-08-17,14:16,Comedy
5065,"2005-07-09 04:42:00",2005-07-09,04:42,Comedy
7045,"2005-07-27 03:27:35",2005-07-27,03:27,Comedy
12347,"2005-08-18 07:18:10",2005-08-18,07:18,Comedy
198,"2005-05-26 07:03:49",2005-05-26,07:03,Comedy
3129,"2005-06-20 18:57:48",2005-06-20,18:57,Comedy
6311,"2005-07-11 18:18:52",2005-07-11,18:18,Comedy
9410,"2005-07-30 20:38:05",2005-07-30,20:38,Comedy
14338,"2005-08-21 08:36:03",2005-08-21,08:36,Comedy
2219,"2005-06-18 03:16:54",2005-06-18,03:16,Comedy
5208,"2005-07-09 11:16:56",2005-07-09,11:16,Comedy
10259,"2005-08-01 02:52:05",2005-08-01,02:52,Comedy
13264,"2005-08-19 17:27:10",2005-08-19,17:27,Comedy
11270,"2005-08-02 14:18:07",2005-08-02,14:18,Comedy
15712,"2005-08-23 10:43:56",2005-08-23,10:43,Comedy
7107,"2005-07-27 05:22:04",2005-07-27,05:22,Comedy
14971,"2005-08-22 06:52:49",2005-08-22,06:52,Comedy
923,"2005-05-30 11:58:50",2005-05-30,11:58,Comedy
2424,"2005-06-18 17:35:08",2005-06-18,17:35,Comedy
5052,"2005-07-09 03:59:43",2005-07-09,03:59,Comedy
7313,"2005-07-27 13:11:57",2005-07-27,13:11,Comedy
12702,"2005-08-18 20:30:33",2005-08-18,20:30,Comedy
160,"2005-05-26 01:46:20",2005-05-26,01:46,Comedy
1415,"2005-06-15 17:31:57",2005-06-15,17:31,Comedy
5313,"2005-07-09 16:04:45",2005-07-09,16:04,Comedy
10563,"2005-08-01 13:06:03",2005-08-01,13:06,Comedy
15809,"2005-08-23 14:42:07",2005-08-23,14:42,Comedy
280,"2005-05-26 18:36:58",2005-05-26,18:36,Comedy
3442,"2005-06-21 20:06:51",2005-06-21,20:06,Comedy
6888,"2005-07-12 21:01:11",2005-07-12,21:01,Comedy
8795,"2005-07-29 21:04:14",2005-07-29,21:04,Comedy
15432,"2005-08-23 00:26:52",2005-08-23,00:26,Comedy
192,"2005-05-26 06:20:37",2005-05-26,06:20,Comedy
1177,"2005-06-15 00:33:04",2005-06-15,00:33,Comedy
4140,"2005-07-07 08:19:10",2005-07-07,08:19,Comedy
11041,"2005-08-02 06:03:53",2005-08-02,06:03,Comedy
15657,"2005-08-23 08:42:40",2005-08-23,08:42,Comedy
10969,"2005-08-02 04:04:32",2005-08-02,04:04,Comedy
11617,"2005-08-17 04:00:40",2005-08-17,04:00,Comedy
7082,"2005-07-27 04:27:32",2005-07-27,04:27,Comedy
12599,"2005-08-18 16:42:45",2005-08-18,16:42,Comedy
3037,"2005-06-20 12:28:03",2005-06-20,12:28,Comedy
4936,"2005-07-08 22:24:50",2005-07-08,22:24,Comedy
8658,"2005-07-29 15:16:37",2005-07-29,15:16,Comedy
11522,"2005-08-17 00:05:05",2005-08-17,00:05,Comedy
3390,"2005-06-21 15:10:50",2005-06-21,15:10,Comedy
3773,"2005-07-06 13:23:34",2005-07-06,13:23,Comedy
8092,"2005-07-28 18:28:07",2005-07-28,18:28,Comedy
13951,"2005-08-20 17:58:11",2005-08-20,17:58,Comedy
6475,"2005-07-12 01:36:57",2005-07-12,01:36,Comedy
9168,"2005-07-30 11:31:17",2005-07-30,11:31,Comedy
14035,"2005-08-20 21:31:58",2005-08-20,21:31,Comedy
5452,"2005-07-09 22:23:21",2005-07-09,22:23,Comedy
10193,"2005-08-01 00:33:27",2005-08-01,00:33,Comedy
12124,"2005-08-17 23:22:46",2005-08-17,23:22,Comedy
5493,"2005-07-10 00:11:44",2005-07-10,00:11,Comedy
10075,"2005-07-31 19:58:42",2005-07-31,19:58,Comedy
14351,"2005-08-21 09:04:20",2005-08-21,09:04,Comedy
683,"2005-05-29 00:09:48",2005-05-29,00:09,Comedy
3343,"2005-06-21 10:56:59",2005-06-21,10:56,Comedy
6254,"2005-07-11 15:10:18",2005-07-11,15:10,Comedy
7522,"2005-07-27 21:11:03",2005-07-27,21:11,Comedy
13772,"2005-08-20 11:47:52",2005-08-20,11:47,Comedy
3923,"2005-07-06 20:34:10",2005-07-06,20:34,Comedy
11391,"2005-08-02 18:40:12",2005-08-02,18:40,Comedy
12208,"2005-08-18 02:25:25",2005-08-18,02:25,Comedy
3687,"2005-07-06 09:38:33",2005-07-06,09:38,Comedy
7967,"2005-07-28 13:56:51",2005-07-28,13:56,Comedy
12955,"2005-08-19 06:05:58",2005-08-19,06:05,Comedy
1766,"2005-06-16 17:59:37",2005-06-16,17:59,Comedy
5741,"2005-07-10 11:55:40",2005-07-10,11:55,Comedy
8811,"2005-07-29 21:46:21",2005-07-29,21:46,Comedy
15686,"2005-08-23 09:42:21",2005-08-23,09:42,Comedy
9345,"2005-07-30 18:13:51",2005-07-30,18:13,Comedy
13891,"2005-08-20 15:42:05",2005-08-20,15:42,Comedy
8969,"2005-07-30 04:00:19",2005-07-30,04:00,Comedy
12438,"2005-08-18 10:42:52",2005-08-18,10:42,Comedy
7910,"2005-07-28 11:44:56",2005-07-28,11:44,Comedy
13053,"2005-08-19 09:31:48",2005-08-19,09:31,Comedy
1310,"2005-06-15 10:11:42",2005-06-15,10:11,Comedy
5361,"2005-07-09 18:15:32",2005-07-09,18:15,Comedy
11267,"2005-08-02 14:09:08",2005-08-02,14:09,Comedy
14059,"2005-08-20 22:24:44",2005-08-20,22:24,Comedy
9178,"2005-07-30 11:58:50",2005-07-30,11:58,Comedy
15082,"2005-08-22 11:17:06",2005-08-22,11:17,Comedy
9093,"2005-07-30 08:33:24",2005-07-30,08:33,Comedy
